sender_account,receiver_account,amount,transaction_date,alert
A14,B29,1633.3954383106245,2026-05-18 01:15:10.823229,0
A18,B82,9906.25121823579,2026-05-18 01:15:10.823229,1
A34,B25,7395.800412130306,2025-05-31 01:15:10.823229,1
A15,B80,2999.3510818578993,2025-11-28 01:15:10.823229,0
A14,B33,3370.370786995267,2026-03-22 01:15:10.823229,0
A96,B87,8284.610965714186,2025-10-18 01:15:10.823229,1
A71,B97,5328.074900460005,2025-06-01 01:15:10.823229,1
A20,B93,7090.3106662900245,2026-03-16 01:15:10.823229,1
A35,B99,3004.907741726763,2025-09-20 01:15:10.823229,0
A37,B85,8159.330844105803,2026-04-16 01:15:10.823229,1
A78,B88,3689.8945205590385,2026-01-25 01:15:10.823229,0
A27,B18,6741.325860805436,2025-11-07 01:15:10.823229,1
A92,B81,9799.181331479827,2026-04-07 01:15:10.823229,1
A44,B13,5841.184397069375,2026-03-31 01:15:10.823229,1
A27,B81,7969.58059116217,2026-03-31 01:15:10.823229,1
A88,B83,7255.9888833930345,2025-12-13 01:15:10.823229,1
A82,B6,6883.556075515689,2025-11-15 01:15:10.823229,1
A34,B40,276.20507808869354,2025-12-20 01:15:10.823229,0
A65,B57,4751.156238709755,2026-03-13 01:15:10.823229,0
A63,B5,9671.036254758788,2025-11-08 01:15:10.823229,1
A33,B75,7831.2108743999,2026-03-15 01:15:10.823229,1
A7,B47,7763.858631469,2025-06-28 01:15:10.823229,1
A12,B94,5780.567614683187,2025-06-10 01:15:10.823229,1
A82,B17,7216.787121840104,2026-03-10 01:15:10.823229,1
A55,B12,5839.397537705923,2026-04-17 01:15:10.823229,1
A36,B38,1713.4154968491268,2025-08-24 01:15:10.823229,0
A6,B42,6293.962159042183,2025-08-07 01:15:10.823229,1
A1,B96,6201.160696955883,2026-05-18 01:15:10.823229,1
A43,B54,8413.25957833306,2025-07-14 01:15:10.823229,1
A99,B23,1486.279325920315,2025-06-24 01:15:10.823229,0
A17,B26,6810.461681556281,2026-02-27 01:15:10.823229,1
A82,B17,325.38942828757274,2025-10-09 01:15:10.823229,0
A34,B70,9482.56965613517,2025-11-24 01:15:10.823229,1
A21,B47,1107.8562581236315,2026-02-02 01:15:10.823229,0
A95,B68,199.18430139105956,2025-07-05 01:15:10.823229,0
A57,B65,3143.7879096240936,2026-03-06 01:15:10.823229,0
A71,B35,1522.798268612261,2025-10-24 01:15:10.823229,0
A91,B22,6908.09760657607,2025-07-11 01:15:10.823229,1
A55,B33,4109.670319133824,2025-06-05 01:15:10.823229,0
A72,B62,7751.973295052839,2025-10-08 01:15:10.823229,1
A2,B38,9206.004289473134,2026-01-31 01:15:10.823229,1
A15,B96,8729.44891203408,2026-04-08 01:15:10.823229,1
A10,B44,7361.014339974127,2026-04-01 01:15:10.823229,1
A89,B15,632.1900472841752,2026-03-12 01:15:10.823229,0
A20,B60,1389.44403299425,2026-03-20 01:15:10.823229,0
A70,B10,2081.3436326627348,2025-07-25 01:15:10.823229,0
A5,B19,3257.244848916287,2025-11-07 01:15:10.823229,0
A48,B97,6625.645729146347,2025-11-24 01:15:10.823229,1
A75,B29,5259.516742486353,2025-10-15 01:15:10.823229,1
A71,B87,3144.388461390793,2025-12-12 01:15:10.823229,0
A19,B93,1740.092414334704,2026-03-12 01:15:10.823229,0
A56,B87,9122.120367630863,2026-01-16 01:15:10.823229,1
A17,B51,3429.846906641643,2026-01-01 01:15:10.823229,0
A6,B72,3549.3270165616796,2025-06-26 01:15:10.823229,0
A40,B47,7722.17794364592,2026-04-09 01:15:10.823229,1
A47,B12,7212.0363676596535,2026-01-15 01:15:10.823229,1
A6,B51,6436.657908994621,2025-08-12 01:15:10.823229,1
A46,B2,6936.199967197911,2025-07-19 01:15:10.823229,1
A27,B34,6104.665034986728,2025-07-19 01:15:10.823229,1
A88,B69,1930.7190496757669,2025-07-15 01:15:10.823229,0
A32,B16,2472.7261639183303,2025-12-28 01:15:10.823229,0
A86,B59,5585.285641565967,2025-06-03 01:15:10.823229,1
A14,B48,2256.421709548239,2026-05-09 01:15:10.823229,0
A46,B87,9729.377169629784,2025-06-19 01:15:10.823229,1
A100,B96,2983.16950711631,2025-12-19 01:15:10.823229,0
A72,B87,2897.151332661214,2026-02-06 01:15:10.823229,0
A53,B34,2080.705170597856,2025-08-30 01:15:10.823229,0
A80,B75,7052.8327148045655,2025-07-16 01:15:10.823229,1
A96,B49,3177.2370427342958,2025-09-04 01:15:10.823229,0
A20,B82,3494.5437102710525,2026-02-15 01:15:10.823229,0
A31,B48,9337.666743960297,2025-11-03 01:15:10.823229,1
A21,B14,7956.099506463312,2025-12-22 01:15:10.823229,1
A23,B87,2741.8407921866765,2025-06-26 01:15:10.823229,0
A53,B30,1227.5223162698235,2026-04-25 01:15:10.823229,0
A4,B61,6769.456235367632,2026-01-20 01:15:10.823229,1
A23,B4,3803.144911890081,2025-09-11 01:15:10.823229,0
A95,B80,9801.803767840409,2025-11-06 01:15:10.823229,1
A43,B72,8185.590826704318,2026-03-26 01:15:10.823229,1
A53,B42,9546.5425452807,2026-01-19 01:15:10.823229,1
A86,B79,8048.112181226137,2025-09-09 01:15:10.823229,1
A95,B29,2911.6219934094265,2025-06-30 01:15:10.823229,0
A32,B83,2883.4271127252578,2025-07-22 01:15:10.823229,0
A35,B9,7144.271462108969,2026-04-16 01:15:10.823229,1
A21,B82,3470.171505815209,2025-08-25 01:15:10.823229,0
A90,B60,4429.3373575297055,2026-05-16 01:15:10.823229,0
A14,B90,2571.875314980086,2025-11-19 01:15:10.823229,0
A49,B39,4796.001837534667,2025-12-11 01:15:10.823229,0
A5,B84,2028.659391933959,2026-03-16 01:15:10.823229,0
A61,B53,5390.393457849441,2025-11-05 01:15:10.823229,1
A29,B15,9330.909098495244,2025-08-04 01:15:10.823229,1
A26,B18,6964.751293461758,2025-10-19 01:15:10.823229,1
A59,B6,1381.3568184612202,2025-11-16 01:15:10.823229,0
A45,B5,6160.613573800778,2025-08-16 01:15:10.823229,1
A40,B39,5872.436680722443,2025-06-07 01:15:10.823229,1
A30,B64,2432.155803718765,2026-02-23 01:15:10.823229,0
A29,B15,6701.6413092821085,2025-09-23 01:15:10.823229,1
A4,B13,5315.104482430664,2026-04-15 01:15:10.823229,1
A85,B31,6383.06628835229,2026-05-14 01:15:10.823229,1
A25,B69,534.3861573262333,2025-07-26 01:15:10.823229,0
A52,B18,4138.880646822104,2026-04-18 01:15:10.823229,0
A43,B50,7176.406981939934,2026-05-15 01:15:10.823229,1
A36,B59,1014.4435987257056,2026-01-08 01:15:10.823229,0
A9,B48,7709.952920401809,2026-02-01 01:15:10.823229,1
A99,B86,61.762649607229,2026-05-02 01:15:10.823229,0
A36,B96,5508.022132138371,2026-04-22 01:15:10.823229,1
A45,B90,9291.705804898078,2025-10-31 01:15:10.823229,1
A83,B70,4075.005440953366,2025-09-05 01:15:10.823229,0
A66,B54,9350.970664975554,2025-12-27 01:15:10.823229,1
A52,B76,8785.21221892714,2025-07-05 01:15:10.823229,1
A87,B96,4779.710719204556,2025-05-23 01:15:10.823229,0
A69,B94,2002.5651869293408,2025-09-08 01:15:10.823229,0
A43,B20,9639.501248520448,2025-10-22 01:15:10.823229,1
A4,B54,3218.465344170475,2025-10-18 01:15:10.823229,0
A15,B84,6462.5201997237955,2025-05-28 01:15:10.823229,1
A34,B13,9080.290217768868,2025-10-29 01:15:10.823229,1
A23,B63,903.7125979100481,2026-04-10 01:15:10.823229,0
A75,B79,5745.592198221979,2025-06-29 01:15:10.823229,1
A34,B53,5356.17124616711,2025-08-21 01:15:10.823229,1
A5,B36,7233.945605641809,2025-08-20 01:15:10.823229,1
A14,B5,9367.327103708754,2025-07-11 01:15:10.823229,1
A77,B89,9133.164959441827,2026-03-05 01:15:10.823229,1
A56,B48,1758.8971070548214,2025-12-31 01:15:10.823229,0
A45,B28,8823.627281916684,2026-04-10 01:15:10.823229,1
A94,B57,1766.129188313237,2025-12-15 01:15:10.823229,0
A41,B57,9197.15177039083,2026-04-12 01:15:10.823229,1
A56,B31,9971.746312854215,2025-09-03 01:15:10.823229,1
A78,B47,3975.9757970402134,2026-02-07 01:15:10.823229,0
A66,B13,4958.88513424436,2026-03-04 01:15:10.823229,0
A15,B88,9366.72136032985,2025-08-21 01:15:10.823229,1
A50,B48,9621.692487032591,2025-12-06 01:15:10.823229,1
A74,B70,9261.136581985465,2025-11-03 01:15:10.823229,1
A25,B83,8768.664247500055,2025-07-26 01:15:10.823229,1
A33,B46,102.57901311619686,2025-07-02 01:15:10.823229,0
A6,B8,5683.939067958308,2025-06-24 01:15:10.823229,1
A91,B51,1081.9339008276445,2025-06-08 01:15:10.823229,0
A56,B36,9830.108944826354,2025-06-27 01:15:10.823229,1
A1,B25,2852.770906976962,2026-04-19 01:15:10.823229,0
A67,B16,9891.103706186346,2025-12-15 01:15:10.823229,1
A69,B59,5437.5718307341795,2025-05-30 01:15:10.823229,1
A88,B12,4944.185079214773,2025-10-11 01:15:10.823229,0
A93,B85,9386.219412391314,2026-01-20 01:15:10.823229,1
A95,B28,8512.086788394186,2026-04-23 01:15:10.823229,1
A95,B83,4685.527482372838,2026-01-17 01:15:10.823229,0
A86,B82,1936.1858687553597,2026-04-08 01:15:10.823229,0
A26,B77,1135.3411425913432,2025-10-12 01:15:10.823229,0
A47,B3,1633.317682771989,2026-03-24 01:15:10.823229,0
A56,B7,4594.555565613288,2025-10-02 01:15:10.823229,0
A9,B43,2580.0761534928956,2025-07-13 01:15:10.823229,0
A86,B32,1870.1287005893964,2025-07-15 01:15:10.823229,0
A43,B17,7368.812775967647,2026-04-24 01:15:10.823229,1
A80,B73,7909.768967608305,2025-12-15 01:15:10.823229,1
A41,B27,5682.134411985184,2025-06-15 01:15:10.823229,1
A85,B9,7575.254675073036,2025-06-20 01:15:10.823229,1
A16,B98,1763.1941892462626,2026-02-22 01:15:10.823229,0
A93,B71,8562.903577691843,2026-03-22 01:15:10.823229,1
A39,B27,8971.457190221912,2026-05-16 01:15:10.823229,1
A65,B76,8271.628354510332,2025-05-25 01:15:10.823229,1
A40,B28,5157.653783008361,2026-03-13 01:15:10.823229,1
A86,B30,876.5103207850755,2025-05-28 01:15:10.823229,0
A53,B43,6695.865975565443,2026-05-17 01:15:10.823229,1
A42,B100,1855.9641984629263,2026-02-28 01:15:10.823229,0
A52,B19,1414.7126375866414,2025-09-10 01:15:10.823229,0
A90,B77,3242.780684149977,2025-11-26 01:15:10.823229,0
A38,B1,2487.9903658347785,2025-08-28 01:15:10.823229,0
A71,B36,2615.244917883784,2025-08-31 01:15:10.823229,0
A17,B19,2362.857315487324,2026-01-10 01:15:10.823229,0
A25,B17,7540.028951296756,2026-02-26 01:15:10.823229,1
A54,B70,9540.807878322577,2025-11-13 01:15:10.823229,1
A86,B33,3026.4389385192308,2026-03-19 01:15:10.823229,0
A49,B23,7231.596458725964,2026-01-05 01:15:10.823229,1
A87,B15,124.24298459973822,2026-03-23 01:15:10.823229,0
A96,B85,6540.296837031285,2026-05-07 01:15:10.823229,1
A23,B4,6930.758218323162,2025-12-02 01:15:10.823229,1
A79,B17,630.6220746873557,2025-10-15 01:15:10.823229,0
A73,B2,1191.066229561686,2026-01-03 01:15:10.823229,0
A39,B46,3074.9953566161616,2025-08-27 01:15:10.823229,0
A52,B31,4060.1119635542886,2026-04-20 01:15:10.823229,0
A71,B76,5030.1795076715125,2026-01-08 01:15:10.823229,1
A1,B42,8952.232514464378,2025-05-23 01:15:10.823229,1
A39,B3,7038.534780671537,2025-07-31 01:15:10.823229,1
A37,B23,3116.6697043627564,2025-07-05 01:15:10.823229,0
A27,B34,1182.9833009893155,2026-04-13 01:15:10.823229,0
A56,B7,9162.142554647848,2025-09-10 01:15:10.823229,1
A75,B17,2957.4256255609057,2025-10-01 01:15:10.823229,0
A78,B95,6150.108226957052,2025-09-03 01:15:10.823229,1
A84,B54,2199.0947233440857,2025-11-19 01:15:10.823229,0
A42,B68,1344.3521341460732,2026-04-24 01:15:10.823229,0
A60,B15,1540.3237912449003,2025-09-09 01:15:10.823229,0
A57,B96,7479.871023137057,2025-08-05 01:15:10.823229,1
A57,B9,6061.332091409803,2026-02-26 01:15:10.823229,1
A87,B61,4164.297698157934,2025-11-15 01:15:10.823229,0
A28,B58,5496.852743095464,2026-03-03 01:15:10.823229,1
A66,B100,4713.5724880243215,2026-01-12 01:15:10.823229,0
A61,B47,5379.801700055076,2026-03-31 01:15:10.823229,1
A95,B66,6644.303449003241,2025-08-02 01:15:10.823229,1
A22,B76,2191.9321103466864,2025-06-11 01:15:10.823229,0
A85,B14,2482.1796387926915,2026-03-24 01:15:10.823229,0
A11,B58,7549.848101751405,2026-01-26 01:15:10.823229,1
A37,B65,8732.619234292455,2025-09-04 01:15:10.823229,1
A66,B29,827.8843616680159,2026-05-21 01:15:10.823229,0
A85,B79,4473.012295189868,2026-04-30 01:15:10.823229,0
A82,B6,7040.6235903071665,2026-05-16 01:15:10.823229,1
A80,B94,790.2461942529275,2026-01-17 01:15:10.823229,0
A43,B85,5646.045535512013,2026-04-29 01:15:10.823229,1
A12,B67,626.9628950912711,2025-09-23 01:15:10.823229,0
A97,B39,5481.015994622206,2025-11-17 01:15:10.823229,1
A31,B59,5059.815690365032,2025-11-07 01:15:10.823229,1
A87,B83,5731.289725536368,2026-03-07 01:15:10.823229,1
A40,B4,1507.025290010319,2026-02-20 01:15:10.823229,0
A29,B8,3287.895201044643,2026-05-04 01:15:10.823229,0
A26,B62,5208.211996436023,2025-08-12 01:15:10.823229,1
A19,B52,1171.2378216247955,2025-05-22 01:15:10.823229,0
A4,B55,2061.960840538222,2025-06-21 01:15:10.823229,0
A6,B88,5835.645307625766,2025-10-20 01:15:10.823229,1
A32,B14,918.5070280723615,2026-01-28 01:15:10.823229,0
A61,B63,5108.649786788017,2025-12-09 01:15:10.823229,1
A79,B92,8088.8339109406,2026-01-15 01:15:10.823229,1
A99,B57,4539.788678796022,2025-10-21 01:15:10.823229,0
A10,B10,5137.345953584399,2025-12-10 01:15:10.823229,1
A59,B11,4573.416772361642,2026-01-04 01:15:10.823229,0
A54,B42,586.7904415159225,2026-04-13 01:15:10.823229,0
A81,B78,4629.159274331848,2025-08-03 01:15:10.823229,0
A74,B19,8071.084372018381,2025-11-13 01:15:10.823229,1
A25,B9,7235.567997451773,2026-03-22 01:15:10.823229,1
A92,B17,3965.527612433042,2025-09-07 01:15:10.823229,0
A90,B36,8166.367727071974,2025-06-12 01:15:10.823229,1
A50,B80,7460.586783489838,2026-04-26 01:15:10.823229,1
A64,B82,5787.329537939764,2026-02-20 01:15:10.823229,1
A52,B75,462.4451292510096,2026-01-28 01:15:10.823229,0
A32,B71,3451.843376955724,2025-08-31 01:15:10.823229,0
A19,B92,646.9615219997112,2026-04-29 01:15:10.823229,0
A84,B42,9941.295368164432,2025-10-29 01:15:10.823229,1
A89,B49,9346.482160860614,2026-04-17 01:15:10.823229,1
A1,B77,699.5012701415347,2025-09-26 01:15:10.823229,0
A97,B68,9338.417870223457,2025-12-29 01:15:10.823229,1
A99,B38,327.0313615205596,2025-12-14 01:15:10.823229,0
A14,B59,4094.5806888342904,2025-12-06 01:15:10.823229,0
A100,B65,7692.030905208992,2026-04-08 01:15:10.823229,1
A55,B78,7660.61855240788,2025-08-12 01:15:10.823229,1
A29,B56,9783.54951639177,2025-10-01 01:15:10.823229,1
A23,B13,6462.349372790663,2026-05-18 01:15:10.823229,1
A90,B90,4209.415769434456,2025-11-15 01:15:10.823229,0
A67,B15,9928.63741982298,2026-02-09 01:15:10.823229,1
A60,B84,3830.9713923252066,2025-12-24 01:15:10.823229,0
A7,B84,8697.506650253978,2025-08-07 01:15:10.823229,1
A72,B99,9068.60544213048,2025-12-18 01:15:10.823229,1
A32,B71,3762.6988826818565,2025-07-08 01:15:10.823229,0
A16,B93,6830.476237474399,2026-01-18 01:15:10.823229,1
A59,B28,6621.307455873427,2025-09-27 01:15:10.823229,1
A18,B56,5397.609636549413,2025-11-15 01:15:10.823229,1
A60,B58,6538.805643202833,2025-07-24 01:15:10.823229,1
A86,B30,3484.221172520111,2025-09-12 01:15:10.823229,0
A68,B53,1792.9515537510756,2026-02-11 01:15:10.823229,0
A72,B44,5377.212279116032,2025-08-16 01:15:10.823229,1
A77,B59,5293.136970044653,2026-01-17 01:15:10.823229,1
A41,B52,7281.30282765222,2026-03-06 01:15:10.823229,1
A97,B54,2234.6752575030023,2026-05-19 01:15:10.823229,0
A57,B94,44.69821649962871,2025-10-25 01:15:10.823229,0
A79,B13,237.12591994644626,2026-05-10 01:15:10.823229,0
A93,B41,2990.6462571427887,2026-01-23 01:15:10.823229,0
A65,B55,6738.263579187905,2025-08-18 01:15:10.823229,1
A55,B41,5449.008936859957,2025-11-26 01:15:10.823229,1
A71,B86,5324.01674888262,2025-07-01 01:15:10.823229,1
A58,B33,8235.370769384086,2025-06-01 01:15:10.823229,1
A21,B48,2482.6452646527177,2026-05-18 01:15:10.823229,0
A96,B20,3468.135752526391,2025-12-02 01:15:10.823229,0
A61,B88,2763.7407806733218,2026-05-22 01:15:10.823229,0
A58,B61,9374.729507739317,2025-06-20 01:15:10.823229,1
A34,B9,7252.989219630094,2025-11-11 01:15:10.823229,1
A97,B12,1137.3179412771085,2025-12-16 01:15:10.823229,0
A32,B11,8096.687053556552,2026-03-30 01:15:10.823229,1
A82,B12,4198.213578932604,2026-02-06 01:15:10.823229,0
A36,B56,7662.874140463894,2025-08-24 01:15:10.823229,1
A99,B13,8838.728652235292,2026-01-21 01:15:10.823229,1
A100,B96,166.30150567186018,2025-10-20 01:15:10.823229,0
A67,B95,2068.7554022836393,2025-09-13 01:15:10.823229,0
A63,B48,1017.9581637941452,2026-04-22 01:15:10.823229,0
A81,B17,345.42699478526515,2026-03-11 01:15:10.823229,0
A31,B72,5981.871118348211,2025-05-23 01:15:10.823229,1
A36,B8,7035.8298059806375,2025-12-30 01:15:10.823229,1
A57,B76,496.2764492250535,2026-04-05 01:15:10.823229,0
A10,B72,7408.005374013817,2026-04-30 01:15:10.823229,1
A92,B72,4028.630854600954,2026-01-24 01:15:10.823229,0
A37,B43,2351.0493920907406,2025-08-29 01:15:10.823229,0
A31,B86,2180.5194096737587,2025-10-23 01:15:10.823229,0
A35,B16,8638.665124273863,2025-05-29 01:15:10.823229,1
A43,B53,573.8759098943648,2025-11-13 01:15:10.823229,0
A41,B46,5043.919530919936,2025-09-30 01:15:10.823229,1
A70,B86,2899.7418790256493,2026-04-09 01:15:10.823229,0
A11,B97,8159.704705065536,2025-07-29 01:15:10.823229,1
A18,B55,7317.859656329023,2026-04-04 01:15:10.823229,1
A20,B93,3195.8479267282282,2025-09-06 01:15:10.823229,0
A30,B7,5983.197566029851,2026-03-15 01:15:10.823229,1
A50,B37,6728.593695354767,2025-06-30 01:15:10.823229,1
A89,B77,3213.4445027759016,2025-11-02 01:15:10.823229,0
A20,B40,3024.6267070905906,2026-04-14 01:15:10.823229,0
A91,B46,1441.1717372916535,2025-07-23 01:15:10.823229,0
A28,B14,6605.522113869324,2025-08-05 01:15:10.823229,1
A9,B74,2218.2169770558653,2026-04-21 01:15:10.823229,0
A54,B65,3012.0045280366217,2025-10-12 01:15:10.823229,0
A53,B28,618.966794696554,2025-06-17 01:15:10.823229,0
A43,B20,9485.717347716945,2026-03-17 01:15:10.823229,1
A70,B85,8798.34177072919,2026-01-21 01:15:10.823229,1
A60,B62,9116.66087954924,2025-12-24 01:15:10.823229,1
A54,B29,6263.6714451068165,2026-01-09 01:15:10.823229,1
A8,B14,4277.733817122489,2025-12-12 01:15:10.823229,0
A27,B45,4961.2516670552795,2025-11-02 01:15:10.823229,0
A54,B72,9723.179451083422,2025-05-29 01:15:10.823229,1
A50,B48,9416.4482342208,2025-12-06 01:15:10.823229,1
A99,B15,6716.711822209766,2025-12-11 01:15:10.823229,1
A75,B98,7860.187913845375,2025-10-03 01:15:10.823229,1
A90,B36,3194.1572285899592,2026-01-03 01:15:10.823229,0
A3,B74,4169.083087880232,2026-01-23 01:15:10.823229,0
A98,B29,1500.6839021733851,2026-04-14 01:15:10.823229,0
A74,B55,3770.837283186249,2026-02-08 01:15:10.823229,0
A49,B72,7546.616811408871,2026-03-14 01:15:10.823229,1
A62,B99,4740.453015918077,2025-07-27 01:15:10.823229,0
A1,B80,8494.915913277804,2026-03-28 01:15:10.823229,1
A46,B79,3014.3568237635263,2026-03-04 01:15:10.823229,0
A39,B87,7078.692206904842,2026-03-29 01:15:10.823229,1
A97,B83,8059.70383774952,2026-02-27 01:15:10.823229,1
A50,B72,9148.264326420896,2025-10-04 01:15:10.823229,1
A54,B4,5628.235636373222,2025-09-26 01:15:10.823229,1
A69,B78,9678.184023580801,2025-12-13 01:15:10.823229,1
A96,B85,5577.294714410738,2025-10-26 01:15:10.823229,1
A95,B89,1349.5865830801895,2026-03-22 01:15:10.823229,0
A70,B35,2436.1565757349617,2025-08-21 01:15:10.823229,0
A78,B4,2041.3339632699435,2025-11-20 01:15:10.823229,0
A29,B24,6470.591456963967,2026-02-05 01:15:10.823229,1
A63,B35,9223.038784067112,2025-10-03 01:15:10.823229,1
A29,B90,8472.862525336923,2025-12-16 01:15:10.823229,1
A35,B98,933.7153253033679,2025-09-27 01:15:10.823229,0
A56,B40,7248.601275948947,2026-01-07 01:15:10.823229,1
A63,B44,1912.9113681230756,2026-03-22 01:15:10.823229,0
A4,B45,2691.931262671262,2026-04-06 01:15:10.823229,0
A50,B1,6739.982487139439,2026-03-03 01:15:10.823229,1
A44,B24,6033.191229440868,2025-06-05 01:15:10.823229,1
A86,B19,8737.4683803105,2025-12-18 01:15:10.823229,1
A87,B73,1889.7513063882257,2025-05-27 01:15:10.823229,0
A52,B85,7619.347211196728,2025-05-31 01:15:10.823229,1
A93,B52,7245.80934612297,2025-07-18 01:15:10.823229,1
A22,B9,5592.916257962547,2026-05-02 01:15:10.823229,1
A60,B19,4799.148122644438,2026-02-01 01:15:10.823229,0
A17,B95,8696.043776730134,2025-12-06 01:15:10.823229,1
A80,B82,3336.3134650800243,2026-03-08 01:15:10.823229,0
A69,B4,9570.627407661465,2026-04-06 01:15:10.823229,1
A4,B12,163.18372522264346,2025-05-23 01:15:10.823229,0
A51,B96,9372.226034390455,2026-01-15 01:15:10.823229,1
A76,B68,9621.154785583445,2025-11-21 01:15:10.823229,1
A73,B28,1181.9888324389115,2025-11-01 01:15:10.823229,0
A85,B49,9995.72435010794,2025-09-02 01:15:10.823229,1
A4,B54,4794.419554660234,2026-04-27 01:15:10.823229,0
A11,B59,2433.5058866389577,2025-06-10 01:15:10.823229,0
A83,B44,6047.971325447023,2025-12-20 01:15:10.823229,1
A55,B21,2053.086298349158,2026-01-09 01:15:10.823229,0
A18,B48,9152.11333133963,2026-02-22 01:15:10.823229,1
A60,B40,5525.272132552667,2026-05-07 01:15:10.823229,1
A24,B93,7757.383681817065,2025-10-27 01:15:10.823229,1
A7,B42,3812.810826285496,2025-10-03 01:15:10.823229,0
A34,B100,5341.164772888468,2025-08-11 01:15:10.823229,1
A49,B73,3599.0029599602417,2025-08-14 01:15:10.823229,0
A42,B77,2623.0006575796724,2026-01-15 01:15:10.823229,0
A28,B11,5133.037234837498,2026-04-04 01:15:10.823229,1
A59,B7,4977.800158078823,2025-09-28 01:15:10.823229,0
A42,B20,995.0962333391457,2026-03-31 01:15:10.823229,0
A44,B21,9813.371383897302,2026-03-12 01:15:10.823229,1
A98,B97,4700.209316005358,2026-03-21 01:15:10.823229,0
A49,B80,8398.914503821212,2026-05-16 01:15:10.823229,1
A36,B7,9144.161683985916,2026-04-21 01:15:10.823229,1
A97,B87,3713.342165098272,2026-01-29 01:15:10.823229,0
A54,B11,4145.16240408046,2026-03-17 01:15:10.823229,0
A33,B35,5629.6220273689,2026-02-10 01:15:10.823229,1
A11,B57,2220.5282421790903,2025-10-29 01:15:10.823229,0
A61,B85,1467.7679038944602,2025-11-13 01:15:10.823229,0
A3,B55,2615.133357998598,2025-06-05 01:15:10.823229,0
A96,B63,9348.23492046057,2025-07-04 01:15:10.823229,1
A70,B78,5795.63783111363,2025-06-26 01:15:10.823229,1
A7,B57,4181.6049548161845,2026-04-09 01:15:10.823229,0
A45,B54,1532.5899877395914,2025-07-28 01:15:10.823229,0
A29,B35,3305.3542069188206,2025-07-26 01:15:10.823229,0
A84,B28,3804.59934966413,2026-01-10 01:15:10.823229,0
A9,B97,8335.293525716981,2026-04-14 01:15:10.823229,1
A100,B66,4998.021808869532,2026-05-11 01:15:10.823229,0
A84,B15,6549.533581549009,2026-04-19 01:15:10.823229,1
A6,B45,6851.617657335602,2026-02-10 01:15:10.823229,1
A97,B56,2580.694308772479,2025-06-26 01:15:10.823229,0
A4,B15,8217.70347752664,2025-10-07 01:15:10.823229,1
A32,B37,9665.417589830933,2026-03-18 01:15:10.823229,1
A26,B87,6420.527599443085,2026-04-05 01:15:10.823229,1
A3,B87,4911.049869982016,2025-12-04 01:15:10.823229,0
A80,B76,1690.6541230558946,2026-03-21 01:15:10.823229,0
A20,B63,7951.805388392805,2026-05-01 01:15:10.823229,1
A31,B68,1700.9644514932154,2025-09-28 01:15:10.823229,0
A17,B86,7205.932172313316,2026-04-27 01:15:10.823229,1
A61,B40,4888.280049328782,2026-02-25 01:15:10.823229,0
A86,B6,9169.824903046725,2025-08-02 01:15:10.823229,1
A15,B29,5425.947184960038,2025-10-13 01:15:10.823229,1
A73,B51,6421.676537191842,2025-11-01 01:15:10.823229,1
A28,B77,596.7331952914941,2025-09-10 01:15:10.823229,0
A60,B8,347.8993340752586,2026-05-07 01:15:10.823229,0
A90,B1,8468.506857995397,2025-11-08 01:15:10.823229,1
A33,B27,9452.429230896973,2025-06-07 01:15:10.823229,1
A99,B39,6685.473278497597,2025-10-16 01:15:10.823229,1
A48,B28,7645.745047284472,2026-02-23 01:15:10.823229,1
A22,B99,4129.798301931771,2025-11-22 01:15:10.823229,0
A78,B18,8427.021721085232,2026-02-02 01:15:10.823229,1
A78,B98,2322.0195868536807,2026-02-16 01:15:10.823229,0
A96,B33,7074.623941397564,2026-01-02 01:15:10.823229,1
A92,B38,101.32320228971106,2025-12-30 01:15:10.823229,0
A15,B42,5062.271867733721,2025-10-06 01:15:10.823229,1
A100,B16,3738.2749199412506,2026-03-07 01:15:10.823229,0
A21,B1,6182.174006409262,2026-05-05 01:15:10.823229,1
A40,B64,6670.879748237863,2025-07-12 01:15:10.823229,1
A14,B96,6169.0284172325355,2025-07-09 01:15:10.823229,1
A75,B56,4837.2094946820325,2025-07-11 01:15:10.823229,0
A4,B23,4883.665296190682,2026-01-17 01:15:10.823229,0
A40,B17,76.05744635166738,2025-06-25 01:15:10.823229,0
A74,B49,5520.9191735034565,2025-12-22 01:15:10.823229,1
A87,B69,128.39117159764544,2025-09-09 01:15:10.823229,0
A49,B91,5298.88229194809,2025-10-24 01:15:10.823229,1
A51,B30,2754.6599646063414,2025-08-14 01:15:10.823229,0
A92,B65,9775.018688842792,2025-09-19 01:15:10.823229,1
A26,B72,181.25455004824775,2026-04-21 01:15:10.823229,0
A10,B86,8133.4406369299595,2026-04-08 01:15:10.823229,1
A76,B46,6743.5891916709115,2025-12-30 01:15:10.823229,1
A89,B10,8063.615312484815,2025-11-07 01:15:10.823229,1
A81,B51,9098.635926327674,2026-03-13 01:15:10.823229,1
A32,B95,1079.0941226579841,2025-10-20 01:15:10.823229,0
A14,B6,972.1757636115706,2026-02-09 01:15:10.823229,0
A90,B56,1497.4858825451026,2025-06-27 01:15:10.823229,0
A99,B3,1927.4012493462158,2025-08-26 01:15:10.823229,0
A39,B59,5269.29529414816,2026-01-15 01:15:10.823229,1
A88,B10,8153.991763225693,2025-07-04 01:15:10.823229,1
