sender_account,receiver_account,amount,transaction_date,alert
A75,B86,4116.158723002285,2025-09-10 00:51:43.472406,0
A48,B95,3412.546109798309,2025-12-16 00:51:43.472406,0
A61,B81,5080.896328146406,2026-04-05 00:51:43.472406,1
A71,B43,6613.58385102759,2025-10-29 00:51:43.472406,1
A68,B83,2566.338415443165,2025-10-03 00:51:43.472406,0
A45,B22,6980.594778994712,2025-08-29 00:51:43.472406,1
A55,B66,2094.241323939151,2025-08-21 00:51:43.472406,0
A96,B67,3905.9828932574674,2025-11-07 00:51:43.472406,0
A71,B4,9654.44848426134,2026-02-10 00:51:43.472406,1
A43,B44,9776.603284656097,2025-08-22 00:51:43.472406,1
A46,B4,749.6159121589916,2026-03-24 00:51:43.472406,0
A90,B64,397.3696610171658,2026-02-21 00:51:43.472406,0
A59,B41,9396.728904690115,2026-04-20 00:51:43.472406,1
A35,B6,2004.3254852334483,2025-07-14 00:51:43.472406,0
A40,B64,8724.26956987546,2025-09-02 00:51:43.472406,1
A33,B92,103.33561214010197,2026-03-11 00:51:43.472406,0
A30,B86,2227.740080848968,2026-05-01 00:51:43.472406,0
A16,B66,4973.99644887745,2026-04-20 00:51:43.472406,0
A93,B12,2866.1594690001925,2025-06-28 00:51:43.472406,0
A25,B75,1835.125288922568,2025-10-25 00:51:43.472406,0
A41,B88,8237.64631365552,2025-07-31 00:51:43.472406,1
A16,B81,8254.913271282723,2026-01-20 00:51:43.472406,1
A96,B58,9461.372180949329,2025-08-03 00:51:43.472406,1
A69,B28,425.5754554644632,2025-06-16 00:51:43.472406,0
A98,B47,5401.830109576689,2025-06-30 00:51:43.472406,1
A89,B34,7691.41609632571,2025-10-17 00:51:43.472406,1
A24,B38,4716.461462112683,2025-10-06 00:51:43.472406,0
A25,B17,6225.753156430705,2025-07-08 00:51:43.472406,1
A28,B46,9019.53433081773,2026-05-18 00:51:43.472406,1
A95,B24,8469.174965105389,2026-02-28 00:51:43.472406,1
A62,B36,2710.130830312751,2026-05-06 00:51:43.472406,0
A36,B91,4067.312050931587,2026-01-30 00:51:43.472406,0
A93,B90,724.5306468769328,2025-12-02 00:51:43.472406,0
A76,B61,2251.573154045213,2025-06-14 00:51:43.472406,0
A98,B64,6666.3411577315355,2025-06-11 00:51:43.472406,1
A68,B63,8380.915165759932,2025-11-10 00:51:43.472406,1
A77,B62,9642.207822186483,2026-01-23 00:51:43.472406,1
A37,B33,1693.2594162077817,2025-05-31 00:51:43.472406,0
A13,B37,4552.685814304506,2025-07-03 00:51:43.472406,0
A25,B100,3011.7888691460225,2025-09-18 00:51:43.472406,0
A38,B36,6643.679715712617,2025-08-04 00:51:43.472406,1
A30,B73,3230.2812059033595,2026-05-05 00:51:43.472406,0
A47,B50,2497.9035525324803,2025-11-23 00:51:43.472406,0
A23,B34,2259.0168069474753,2026-03-11 00:51:43.472406,0
A39,B76,3760.5136579797045,2025-07-24 00:51:43.472406,0
A2,B32,3176.268263360827,2025-11-05 00:51:43.472406,0
A91,B5,5742.585423865404,2025-08-11 00:51:43.472406,1
A69,B40,5654.770369985098,2025-05-26 00:51:43.472406,1
A17,B55,4412.776855850435,2025-10-04 00:51:43.472406,0
A36,B37,5506.7436900474595,2025-09-09 00:51:43.472406,1
A6,B7,302.8776131331435,2026-04-30 00:51:43.472406,0
A7,B7,7145.195066865981,2026-03-23 00:51:43.472406,1
A71,B56,1830.9187729943044,2025-10-06 00:51:43.472406,0
A38,B2,993.2835717511837,2025-06-28 00:51:43.472406,0
A90,B50,1868.245726999099,2025-08-01 00:51:43.472406,0
A17,B73,1399.0385203896221,2025-06-23 00:51:43.472406,0
A82,B69,2355.0163527776867,2026-02-12 00:51:43.472406,0
A97,B66,8555.508695546208,2026-03-24 00:51:43.472406,1
A63,B18,7015.615179549375,2025-05-22 00:51:43.472406,1
A14,B50,7307.627999577213,2025-05-28 00:51:43.472406,1
A2,B39,9108.49355073185,2026-01-14 00:51:43.472406,1
A74,B70,2003.8475746465144,2025-10-11 00:51:43.472406,0
A37,B56,7621.810913675081,2025-05-22 00:51:43.472406,1
A61,B17,5284.753238565118,2026-03-04 00:51:43.472406,1
A62,B95,4227.52138693154,2026-04-24 00:51:43.472406,0
A57,B86,9350.046162638007,2025-09-30 00:51:43.472406,1
A44,B59,4683.473464109874,2026-03-26 00:51:43.472406,0
A24,B47,3809.316209442882,2025-09-19 00:51:43.472406,0
A7,B47,642.0791005088316,2025-12-29 00:51:43.472406,0
A33,B27,7570.036950942316,2025-12-09 00:51:43.472406,1
A62,B64,5489.161453276952,2025-10-29 00:51:43.472406,1
A15,B60,1902.9328317105321,2026-01-18 00:51:43.472406,0
A9,B76,5260.0092340717165,2025-05-22 00:51:43.472406,1
A52,B30,7866.923869677286,2025-10-08 00:51:43.472406,1
A63,B72,5073.9452738051,2025-08-27 00:51:43.472406,1
A10,B46,301.43826994401314,2025-05-25 00:51:43.472406,0
A74,B84,3595.6000238080214,2025-08-28 00:51:43.472406,0
A81,B38,2987.888888656734,2026-02-14 00:51:43.472406,0
A88,B84,9816.594303724232,2025-07-12 00:51:43.472406,1
A7,B49,134.29745687545307,2025-11-01 00:51:43.472406,0
A20,B3,3147.1775136285833,2026-01-01 00:51:43.472406,0
A20,B75,9397.595009183016,2025-11-07 00:51:43.472406,1
A73,B13,5356.543735593641,2026-01-24 00:51:43.472406,1
A39,B18,3670.676208463619,2025-11-16 00:51:43.472406,0
A11,B16,1787.6505624062813,2025-05-25 00:51:43.472406,0
A32,B3,7510.088354152479,2025-12-23 00:51:43.472406,1
A16,B33,9350.50858235751,2025-06-03 00:51:43.472406,1
A72,B4,8747.160684831648,2025-06-27 00:51:43.472406,1
A98,B60,8809.727841235488,2025-06-09 00:51:43.472406,1
A54,B21,6519.6977082291505,2025-09-10 00:51:43.472406,1
A78,B47,6305.786659028754,2025-07-16 00:51:43.472406,1
A77,B33,4739.675013621988,2025-06-08 00:51:43.472406,0
A80,B46,7923.85688495201,2026-05-10 00:51:43.472406,1
A29,B94,925.6387681241167,2025-07-15 00:51:43.472406,0
A100,B26,9618.428629083304,2026-01-29 00:51:43.472406,1
A67,B78,2974.607842273616,2026-01-26 00:51:43.472406,0
A49,B56,614.0432960912506,2025-07-17 00:51:43.472406,0
A58,B6,4582.72879941156,2026-02-02 00:51:43.472406,0
A57,B12,5694.240202468287,2025-06-23 00:51:43.472406,1
A39,B97,6049.409401049302,2026-04-14 00:51:43.472406,1
A76,B56,3035.6750916217366,2025-08-03 00:51:43.472406,0
A55,B8,837.0492630309793,2026-05-21 00:51:43.472406,0
A40,B74,3416.1046277903383,2026-05-05 00:51:43.472406,0
A73,B79,1635.3257465201657,2025-12-29 00:51:43.472406,0
A80,B29,7111.413755644359,2025-06-14 00:51:43.472406,1
A8,B19,6222.780258746715,2026-01-27 00:51:43.472406,1
A79,B81,1110.972906721951,2025-10-16 00:51:43.472406,0
A95,B96,6789.4175878778,2025-08-02 00:51:43.472406,1
A13,B33,3056.9506992705983,2025-10-29 00:51:43.472406,0
A98,B60,3516.4998110123533,2025-12-03 00:51:43.472406,0
A27,B4,9375.583395911872,2025-11-28 00:51:43.472406,1
A81,B57,4064.356533744875,2026-01-03 00:51:43.472406,0
A28,B73,7635.463764045672,2026-05-14 00:51:43.472406,1
A34,B19,2374.5505146453916,2026-05-16 00:51:43.472406,0
A85,B51,1803.1873209438065,2025-07-05 00:51:43.472406,0
A11,B18,9460.715671145477,2025-10-15 00:51:43.472406,1
A21,B47,77.62656930710719,2025-09-25 00:51:43.472406,0
A31,B86,4241.091733261601,2026-05-10 00:51:43.472406,0
A23,B14,7492.277337664271,2026-04-17 00:51:43.472406,1
A71,B91,7909.259117069719,2025-05-26 00:51:43.472406,1
A10,B62,6519.811988811232,2025-08-02 00:51:43.472406,1
A21,B38,1895.1431359587752,2025-10-21 00:51:43.472406,0
A1,B26,514.0069568863689,2025-07-23 00:51:43.472406,0
A53,B16,1368.0076186856174,2025-11-02 00:51:43.472406,0
A58,B88,231.39051661947266,2025-11-10 00:51:43.472406,0
A89,B51,2897.590511185124,2026-01-05 00:51:43.472406,0
A77,B100,1489.6524083437464,2025-08-11 00:51:43.472406,0
A61,B8,2792.4670405281136,2025-11-27 00:51:43.472406,0
A38,B28,9008.089925579905,2026-02-17 00:51:43.472406,1
A5,B17,105.95045055060501,2025-11-22 00:51:43.472406,0
A30,B48,1573.625401960278,2025-10-16 00:51:43.472406,0
A37,B8,9382.101563757593,2025-09-14 00:51:43.472406,1
A91,B84,9939.915503846789,2026-02-15 00:51:43.472406,1
A37,B30,5015.698455996408,2026-01-24 00:51:43.472406,1
A90,B96,3168.9040544277286,2025-07-07 00:51:43.472406,0
A59,B88,9921.61305399541,2026-04-19 00:51:43.472406,1
A10,B89,2019.6757257037768,2026-03-28 00:51:43.472406,0
A88,B100,4830.860317101055,2025-07-16 00:51:43.472406,0
A30,B75,2964.073231508581,2025-10-01 00:51:43.472406,0
A34,B39,209.96516310097198,2025-10-19 00:51:43.472406,0
A81,B32,6157.760807857561,2025-07-06 00:51:43.472406,1
A76,B87,1416.4702020949217,2025-08-05 00:51:43.472406,0
A85,B82,543.6206065257763,2025-07-26 00:51:43.472406,0
A26,B77,229.68997622717092,2025-12-24 00:51:43.472406,0
A55,B66,3179.158517643345,2025-05-31 00:51:43.472406,0
A15,B68,7417.720046462009,2025-11-29 00:51:43.472406,1
A70,B34,5505.554637911338,2025-06-19 00:51:43.472406,1
A29,B35,8236.619701110672,2025-08-04 00:51:43.472406,1
A83,B20,4432.68026573353,2025-07-31 00:51:43.472406,0
A20,B59,1456.8065588052345,2025-09-22 00:51:43.472406,0
A35,B72,8806.583982849088,2025-06-05 00:51:43.472406,1
A19,B74,2269.621968036354,2025-11-05 00:51:43.472406,0
A10,B46,3837.995634701517,2026-02-17 00:51:43.472406,0
A8,B20,2983.1440148097904,2025-05-28 00:51:43.472406,0
A22,B88,6616.67094414127,2025-06-11 00:51:43.472406,1
A40,B32,3070.9856725104364,2025-11-15 00:51:43.472406,0
A77,B55,999.2045595195682,2026-03-13 00:51:43.472406,0
A96,B12,1267.9673182902675,2025-07-23 00:51:43.472406,0
A73,B64,1169.5569439240373,2026-03-07 00:51:43.472406,0
A37,B76,8825.910022075228,2026-05-02 00:51:43.472406,1
A57,B34,1355.1702434522392,2026-04-07 00:51:43.472406,0
A16,B73,5645.161989620811,2025-08-11 00:51:43.472406,1
A60,B54,4362.5542453877,2026-01-24 00:51:43.472406,0
A89,B93,3422.0108070630786,2025-10-25 00:51:43.472406,0
A39,B34,5201.144206511812,2026-02-22 00:51:43.472406,1
A90,B44,6307.071568114469,2025-09-20 00:51:43.472406,1
A52,B40,4934.4948849792045,2026-03-03 00:51:43.472406,0
A35,B78,6442.835252751204,2026-05-19 00:51:43.472406,1
A65,B90,9162.33042099239,2025-10-10 00:51:43.472406,1
A70,B96,8875.152694263752,2026-02-16 00:51:43.472406,1
A64,B46,8899.366465321587,2026-04-10 00:51:43.472406,1
A57,B92,7633.246797695457,2025-09-12 00:51:43.472406,1
A11,B80,1368.712868604384,2025-07-23 00:51:43.472406,0
A77,B46,5213.77918219308,2025-06-21 00:51:43.472406,1
A6,B59,5951.392580182895,2025-11-17 00:51:43.472406,1
A56,B94,4576.07523621869,2025-10-02 00:51:43.472406,0
A95,B65,5773.019928585567,2025-12-19 00:51:43.472406,1
A42,B15,6164.216156731763,2026-03-07 00:51:43.472406,1
A78,B23,2515.01179708207,2025-12-06 00:51:43.472406,0
A33,B58,2138.607696825118,2025-12-01 00:51:43.472406,0
A4,B93,5707.08092398924,2025-08-02 00:51:43.472406,1
A12,B25,5201.229117920734,2025-07-02 00:51:43.472406,1
A30,B93,4928.922596938177,2026-05-15 00:51:43.472406,0
A87,B14,1415.1457477128758,2026-03-10 00:51:43.472406,0
A74,B64,5032.876057026987,2026-01-03 00:51:43.472406,1
A76,B91,98.05149266275058,2025-08-26 00:51:43.472406,0
A3,B37,4479.268530595693,2026-02-06 00:51:43.472406,0
A98,B88,619.301477910653,2026-05-21 00:51:43.472406,0
A87,B94,4666.254926648928,2026-02-23 00:51:43.472406,0
A35,B85,3488.061988312928,2026-02-02 00:51:43.472406,0
A74,B19,4519.8618354333485,2026-01-26 00:51:43.472406,0
A6,B57,3484.356035616087,2026-01-31 00:51:43.472406,0
A98,B94,2212.127471863902,2025-12-11 00:51:43.472406,0
A97,B14,770.8924990158678,2026-01-21 00:51:43.472406,0
A23,B68,4187.787709065888,2025-11-06 00:51:43.472406,0
A61,B30,6330.166963881228,2025-08-25 00:51:43.472406,1
A67,B17,6946.317754736679,2026-03-13 00:51:43.472406,1
A84,B19,7524.4683621534905,2025-08-28 00:51:43.472406,1
A57,B88,1234.3192176762398,2025-06-05 00:51:43.472406,0
A36,B36,4582.608861333687,2025-12-13 00:51:43.472406,0
A24,B4,4279.79250296736,2025-07-02 00:51:43.472406,0
A75,B21,3117.3084764726223,2026-01-21 00:51:43.472406,0
A56,B28,150.01954181294732,2026-01-04 00:51:43.472406,0
A82,B77,9900.647508385304,2026-03-19 00:51:43.472406,1
A63,B27,7381.770973569414,2025-12-30 00:51:43.472406,1
A12,B51,5605.291190272262,2025-06-22 00:51:43.472406,1
A61,B86,1166.266219795922,2025-12-29 00:51:43.472406,0
A45,B17,269.16770449963224,2025-12-08 00:51:43.472406,0
A53,B61,2110.8960597703986,2025-11-15 00:51:43.472406,0
A43,B50,216.88492207017933,2026-03-25 00:51:43.472406,0
A42,B14,8635.66492911884,2026-02-17 00:51:43.472406,1
A86,B60,6512.2322606294765,2025-09-27 00:51:43.472406,1
A14,B53,1228.9124792318546,2025-06-12 00:51:43.472406,0
A21,B35,5960.849098350994,2026-01-03 00:51:43.472406,1
A43,B91,7295.5171277749905,2025-08-29 00:51:43.472406,1
A53,B4,6713.274132671499,2025-07-02 00:51:43.472406,1
A89,B99,4436.112001427342,2025-11-02 00:51:43.472406,0
A64,B86,3393.5380840226553,2026-04-03 00:51:43.472406,0
A37,B36,6228.527415612516,2025-07-11 00:51:43.472406,1
A85,B6,2974.981253013976,2026-03-28 00:51:43.472406,0
A52,B36,9523.171229849664,2025-10-16 00:51:43.472406,1
A98,B94,8955.49871993683,2025-06-18 00:51:43.472406,1
A71,B50,5590.830419271823,2026-04-16 00:51:43.472406,1
A5,B44,5567.803902711868,2026-01-24 00:51:43.472406,1
A59,B85,3359.5056315411252,2025-05-31 00:51:43.472406,0
A12,B47,117.37557589814254,2025-10-14 00:51:43.472406,0
A41,B13,8028.262495553307,2025-10-30 00:51:43.472406,1
A33,B11,1633.8486262729255,2026-01-09 00:51:43.472406,0
A42,B21,9168.521901956574,2026-04-12 00:51:43.472406,1
A15,B71,5737.580113318241,2026-04-21 00:51:43.472406,1
A99,B49,280.41310449994023,2026-02-03 00:51:43.472406,0
A52,B30,8630.672789199636,2025-10-28 00:51:43.472406,1
A66,B65,5557.452763182818,2025-06-18 00:51:43.472406,1
A1,B11,180.29007058346002,2025-06-14 00:51:43.472406,0
A85,B16,6536.059979582532,2026-05-21 00:51:43.472406,1
A70,B3,5579.735659315354,2026-05-01 00:51:43.472406,1
A60,B45,5865.7258453502745,2026-01-17 00:51:43.472406,1
A53,B1,4083.1903059867113,2026-03-21 00:51:43.472406,0
A7,B18,7134.334930603261,2025-11-16 00:51:43.472406,1
A25,B91,2857.160936926324,2026-01-11 00:51:43.472406,0
A67,B17,1576.0845029866193,2025-08-31 00:51:43.472406,0
A47,B69,8122.571291531075,2025-07-03 00:51:43.472406,1
A80,B92,5508.363959478805,2025-12-23 00:51:43.472406,1
A97,B78,2327.0941479789503,2026-03-23 00:51:43.472406,0
A64,B21,5509.358421606693,2025-12-27 00:51:43.472406,1
A81,B5,2213.3140180032146,2025-12-11 00:51:43.472406,0
A57,B62,1687.8276217440396,2025-12-14 00:51:43.472406,0
A98,B100,3668.826550012081,2025-08-10 00:51:43.472406,0
A7,B84,3918.5054879184913,2026-04-17 00:51:43.472406,0
A27,B38,7894.286712342587,2025-08-18 00:51:43.472406,1
A35,B87,2972.6583280225964,2025-08-17 00:51:43.472406,0
A71,B82,1999.0685701477455,2025-05-30 00:51:43.472406,0
A17,B44,6053.627001002985,2025-12-18 00:51:43.472406,1
A37,B76,7127.396874629132,2025-10-08 00:51:43.472406,1
A57,B46,4212.552190951568,2026-01-04 00:51:43.472406,0
A90,B22,5043.027780613985,2025-11-25 00:51:43.472406,1
A63,B68,6287.9826929546725,2026-03-29 00:51:43.472406,1
A16,B92,1292.4721293764874,2025-10-07 00:51:43.472406,0
A4,B18,2447.25623656069,2025-11-01 00:51:43.472406,0
A81,B57,964.0040120930585,2025-07-13 00:51:43.472406,0
A78,B100,7667.742270929868,2025-08-19 00:51:43.472406,1
A31,B54,4738.165672554008,2026-01-07 00:51:43.472406,0
A91,B63,9151.208095660551,2025-09-08 00:51:43.472406,1
A21,B62,7042.468876899889,2025-11-26 00:51:43.472406,1
A40,B35,7895.9082480524685,2025-09-11 00:51:43.472406,1
A71,B24,6071.099876598922,2026-04-26 00:51:43.472406,1
A2,B27,3569.4141846947464,2025-08-16 00:51:43.472406,0
A71,B80,3260.665771721499,2025-09-21 00:51:43.472406,0
A53,B27,4482.488428761261,2026-05-06 00:51:43.472406,0
A12,B41,3136.1257148252394,2025-09-12 00:51:43.472406,0
A29,B90,7892.485390560321,2025-12-03 00:51:43.472406,1
A15,B34,5296.991030343321,2025-09-18 00:51:43.472406,1
A60,B28,3629.6690071525636,2025-07-21 00:51:43.472406,0
A16,B97,4361.448513140709,2026-03-11 00:51:43.472406,0
A83,B30,3451.2095195813154,2025-09-10 00:51:43.472406,0
A20,B82,9300.14349298305,2026-04-24 00:51:43.472406,1
A64,B59,728.4357088540048,2026-02-09 00:51:43.472406,0
A92,B25,7925.851136165502,2026-05-19 00:51:43.472406,1
A38,B94,8148.770160091612,2025-08-16 00:51:43.472406,1
A66,B18,9969.345089255154,2026-01-05 00:51:43.472406,1
A91,B92,4719.786078657892,2025-12-21 00:51:43.472406,0
A35,B57,8372.764774998226,2025-07-23 00:51:43.472406,1
A54,B67,8718.324588763313,2026-05-14 00:51:43.472406,1
A62,B28,2491.142838103934,2025-08-03 00:51:43.472406,0
A61,B78,5715.332692972875,2025-09-23 00:51:43.472406,1
A32,B54,5691.173010992046,2025-11-11 00:51:43.472406,1
A59,B99,6904.112969207361,2026-05-18 00:51:43.472406,1
A71,B96,36.31825168275526,2025-08-16 00:51:43.472406,0
A19,B75,8939.754320301763,2025-07-02 00:51:43.472406,1
A50,B24,9711.439237787301,2025-12-01 00:51:43.472406,1
A25,B11,9358.757169274775,2026-04-25 00:51:43.472406,1
A77,B45,1243.169800011136,2025-08-04 00:51:43.472406,0
A66,B16,1453.533976056431,2026-02-19 00:51:43.472406,0
A96,B6,6785.8960404920135,2025-06-02 00:51:43.472406,1
A18,B2,4533.675022852422,2025-11-04 00:51:43.472406,0
A9,B18,6569.795944782884,2026-01-24 00:51:43.472406,1
A36,B49,6576.504677645932,2025-10-11 00:51:43.472406,1
A99,B1,1569.4758653660062,2025-10-30 00:51:43.472406,0
A54,B63,8149.564313805268,2025-06-08 00:51:43.472406,1
A44,B57,6938.552359034064,2025-06-02 00:51:43.472406,1
A65,B97,5257.730028407636,2026-02-03 00:51:43.472406,1
A35,B22,9737.660074620459,2026-02-11 00:51:43.472406,1
A1,B9,6080.4576867449805,2025-12-23 00:51:43.472406,1
A37,B33,4744.357723192659,2025-10-23 00:51:43.472406,0
A93,B25,601.415605427957,2025-09-06 00:51:43.472406,0
A39,B81,1817.9805672505604,2025-09-08 00:51:43.472406,0
A76,B81,6754.098690782765,2025-06-18 00:51:43.472406,1
A75,B33,4343.933869548492,2026-02-04 00:51:43.472406,0
A85,B90,588.3439028558844,2025-08-04 00:51:43.472406,0
A63,B67,3527.6183435920434,2026-01-29 00:51:43.472406,0
A20,B50,620.6864455376366,2025-11-15 00:51:43.472406,0
A58,B73,8467.592148410704,2025-12-16 00:51:43.472406,1
A69,B86,1155.243082304769,2025-11-19 00:51:43.472406,0
A62,B49,7549.949643972658,2026-03-09 00:51:43.472406,1
A45,B44,5247.225002047062,2026-02-12 00:51:43.472406,1
A43,B28,1101.3485574729652,2025-11-22 00:51:43.472406,0
A71,B64,251.52694975500944,2025-11-03 00:51:43.472406,0
A98,B9,8036.356370631492,2025-12-11 00:51:43.472406,1
A70,B47,7612.652115431954,2026-01-03 00:51:43.472406,1
A49,B46,9098.91924752036,2025-09-09 00:51:43.472406,1
A59,B61,6915.984294427904,2025-11-23 00:51:43.472406,1
A42,B32,4744.613609932341,2025-06-17 00:51:43.472406,0
A25,B15,6431.204599925792,2025-07-29 00:51:43.472406,1
A90,B4,3379.06121298222,2025-05-24 00:51:43.472406,0
A31,B46,8938.675095167591,2025-05-27 00:51:43.472406,1
A74,B24,2429.8447489579007,2025-10-02 00:51:43.472406,0
A50,B1,3934.6740474925937,2025-05-31 00:51:43.472406,0
A30,B72,6649.245375783061,2025-08-25 00:51:43.472406,1
A100,B73,4848.675324697755,2025-12-31 00:51:43.472406,0
A53,B72,2063.3789955260277,2025-08-24 00:51:43.472406,0
A6,B25,4037.050172868246,2025-09-02 00:51:43.472406,0
A41,B9,2962.3649445358487,2025-12-29 00:51:43.472406,0
A96,B72,1172.0552828757486,2026-01-21 00:51:43.472406,0
A61,B59,5468.7609131851805,2025-06-18 00:51:43.472406,1
A91,B29,7128.275722426845,2025-11-11 00:51:43.472406,1
A49,B4,8731.853415649657,2025-07-16 00:51:43.472406,1
A50,B86,6612.119477304589,2025-09-22 00:51:43.472406,1
A85,B73,1612.9065456645737,2026-02-12 00:51:43.472406,0
A84,B47,1701.0727769360774,2025-08-31 00:51:43.472406,0
A20,B7,7199.920365002123,2026-03-09 00:51:43.472406,1
A64,B61,9410.845446086678,2025-06-09 00:51:43.472406,1
A5,B80,8135.730741059458,2025-10-24 00:51:43.472406,1
A17,B27,2676.442431173076,2025-08-21 00:51:43.472406,0
A65,B30,6963.314914645804,2025-09-11 00:51:43.472406,1
A76,B60,3966.0368228275906,2025-09-19 00:51:43.472406,0
A43,B58,906.7903907274118,2025-11-05 00:51:43.472406,0
A13,B30,9659.142734827745,2025-08-20 00:51:43.472406,1
A57,B14,2954.592441852817,2025-07-26 00:51:43.472406,0
A13,B17,8330.424895585411,2026-03-09 00:51:43.472406,1
A68,B79,7382.550700586304,2025-12-07 00:51:43.472406,1
A59,B61,5548.009747526055,2026-01-07 00:51:43.472406,1
A2,B25,539.6322732148459,2026-03-06 00:51:43.472406,0
A93,B36,9527.536577984187,2025-08-04 00:51:43.472406,1
A19,B11,5356.543752281087,2026-03-18 00:51:43.472406,1
A53,B95,6030.295989068371,2025-11-21 00:51:43.472406,1
A84,B40,897.4267948956063,2025-09-29 00:51:43.472406,0
A20,B67,9893.214759569335,2025-09-30 00:51:43.472406,1
A10,B44,5229.789006003144,2026-01-30 00:51:43.472406,1
A61,B7,5737.997648676326,2025-12-27 00:51:43.472406,1
A34,B99,5393.6857651067485,2026-04-05 00:51:43.472406,1
A44,B21,9094.785542716947,2026-05-18 00:51:43.472406,1
A80,B88,3001.1022066173045,2025-07-20 00:51:43.472406,0
A89,B89,3297.8594566939682,2026-01-03 00:51:43.472406,0
A51,B59,1318.0283314849207,2025-10-30 00:51:43.472406,0
A84,B86,4500.164107331785,2025-11-14 00:51:43.472406,0
A11,B48,3207.3067787614505,2026-01-02 00:51:43.472406,0
A43,B78,1997.3572839285844,2026-03-13 00:51:43.472406,0
A87,B82,8604.321646597624,2025-12-18 00:51:43.472406,1
A69,B90,8892.13282243251,2025-10-04 00:51:43.472406,1
A49,B4,2521.0735099308604,2026-01-27 00:51:43.472406,0
A41,B68,1117.5419083929473,2025-07-05 00:51:43.472406,0
A81,B20,348.33485648866514,2026-04-25 00:51:43.472406,0
A92,B53,7351.06558988235,2025-12-19 00:51:43.472406,1
A98,B70,2199.956778385514,2026-03-27 00:51:43.472406,0
A63,B92,3872.2743125504103,2025-06-22 00:51:43.472406,0
A70,B3,1609.743267739778,2025-09-22 00:51:43.472406,0
A5,B1,3788.3546973116604,2025-12-31 00:51:43.472406,0
A80,B78,9382.712651988013,2025-08-04 00:51:43.472406,1
A9,B8,696.168638893906,2025-09-21 00:51:43.472406,0
A31,B61,8811.776461775617,2025-09-12 00:51:43.472406,1
A81,B20,1267.757340316646,2026-01-29 00:51:43.472406,0
A88,B23,4720.177141599003,2025-11-27 00:51:43.472406,0
A37,B4,503.9576849133425,2025-10-25 00:51:43.472406,0
A30,B72,9460.61992908082,2025-11-11 00:51:43.472406,1
A96,B84,5949.984865534059,2025-08-11 00:51:43.472406,1
A12,B81,6781.425248259614,2026-04-06 00:51:43.472406,1
A56,B62,719.6138492605021,2025-09-23 00:51:43.472406,0
A13,B11,2247.450282362954,2025-08-16 00:51:43.472406,0
A98,B21,6969.398738340366,2026-05-21 00:51:43.472406,1
A82,B97,9078.511101236116,2026-02-03 00:51:43.472406,1
A91,B16,4279.414781051593,2025-07-27 00:51:43.472406,0
A13,B67,2589.148574496911,2025-07-18 00:51:43.472406,0
A57,B75,216.46720197202802,2025-06-10 00:51:43.472406,0
A22,B97,2446.4853459886876,2025-08-05 00:51:43.472406,0
A89,B36,7122.1595043721,2025-09-13 00:51:43.472406,1
A39,B45,4510.162114300351,2025-08-27 00:51:43.472406,0
A4,B24,4240.14384993642,2025-09-18 00:51:43.472406,0
A6,B32,5198.480115506288,2025-11-14 00:51:43.472406,1
A42,B77,4898.945605348737,2025-12-03 00:51:43.472406,0
A8,B83,5902.927046857043,2025-11-10 00:51:43.472406,1
A38,B90,2223.0962955207997,2026-02-15 00:51:43.472406,0
A46,B42,6012.06561610183,2025-08-10 00:51:43.472406,1
A48,B73,763.0925485457531,2025-05-22 00:51:43.472406,0
A56,B53,9137.495310099994,2026-05-21 00:51:43.472406,1
A19,B99,5426.541917720248,2025-12-18 00:51:43.472406,1
A32,B5,9600.284592225295,2026-04-04 00:51:43.472406,1
A68,B17,2722.77005830923,2025-10-30 00:51:43.472406,0
A53,B31,3754.9916464030575,2026-01-02 00:51:43.472406,0
A73,B27,4854.032613029432,2026-04-18 00:51:43.472406,0
A88,B10,2601.6518200328683,2026-05-11 00:51:43.472406,0
A24,B42,5165.001057279463,2025-07-02 00:51:43.472406,1
A22,B80,8706.354232342834,2026-03-30 00:51:43.472406,1
A23,B100,8809.173719533319,2025-06-28 00:51:43.472406,1
A11,B80,8960.021427550826,2025-12-29 00:51:43.472406,1
A79,B67,867.507504788501,2025-08-22 00:51:43.472406,0
A49,B93,8970.01300651889,2025-12-21 00:51:43.472406,1
A80,B60,984.0736783429437,2025-12-28 00:51:43.472406,0
A88,B45,8162.851388858836,2026-01-11 00:51:43.472406,1
A31,B15,4840.825860841934,2025-05-28 00:51:43.472406,0
A64,B59,6014.264380170335,2025-08-05 00:51:43.472406,1
A75,B47,9091.24235587275,2025-07-29 00:51:43.472406,1
A19,B58,7963.304241513131,2026-01-17 00:51:43.472406,1
A30,B80,7704.937169009879,2026-03-28 00:51:43.472406,1
A60,B4,6128.781721398112,2025-08-23 00:51:43.472406,1
A82,B26,2444.749065519423,2025-07-29 00:51:43.472406,0
A33,B22,5263.838818718921,2025-06-06 00:51:43.472406,1
A59,B26,2036.7265098151208,2025-10-25 00:51:43.472406,0
A33,B2,8905.614895747734,2025-08-18 00:51:43.472406,1
A86,B71,2491.897740378736,2026-01-15 00:51:43.472406,0
A2,B68,1472.618903040832,2026-04-22 00:51:43.472406,0
A60,B69,256.79853790669176,2026-03-08 00:51:43.472406,0
A37,B8,3314.660540663445,2026-04-02 00:51:43.472406,0
A87,B56,4452.544496945468,2025-07-10 00:51:43.472406,0
